VID,EID,Weight,DOB,TestDate,Result,Month_Yr
13337,982123462116414,80,6/03/2013,22/03/2016,Pregnant,2016-03
13357,982123465108904,80,6/03/2013,22/03/2016,Pregnant,2016-03
13364,982123465108888,84.5,8/03/2013,22/03/2016,Pregnant,2016-03
13375,982123462116284,87,12/03/2013,22/03/2016,Pregnant,2016-03
13410,982123462116508,54,20/03/2013,22/03/2016,Pregnant,2016-03
13416,982123465108824,87.5,20/03/2013,22/03/2016,Pregnant,2016-03
13439,982123462115662,89,20/03/2013,22/03/2016,Pregnant,2016-03
13455,982123465108549,73.5,20/03/2013,22/03/2016,Pregnant,2016-03
13464,982123462116341,90,20/03/2013,22/03/2016,Pregnant,2016-03
13469,982123465108494,66.5,20/03/2013,22/03/2016,Pregnant,2016-03
13470,982123462105488,89,20/03/2013,22/03/2016,Pregnant,2016-03
13483,982123462115594,100,20/03/2013,22/03/2016,Pregnant,2016-03
13488,982123465108808,62,20/03/2013,22/03/2016,Pregnant,2016-03
13497,982123490052810,92,9/06/2013,22/03/2016,Pregnant,2016-03
13516,982123465095848,71,1/06/2013,22/03/2016,Pregnant,2016-03
13810,982123465108521,63.5,20/03/2013,22/03/2016,Pregnant,2016-03
13818,982123465109163,78.5,20/03/2013,22/03/2016,Pregnant,2016-03
13829,982123462109550,88.5,20/03/2013,22/03/2016,Pregnant,2016-03
13903,982123490053040,67.5,1/09/2013,22/03/2016,Pregnant,2016-03
13921,982123490052558,106.5,1/10/2012,22/03/2016,Pregnant,2016-03
13965,982123465095140,57,1/09/2013,22/03/2016,Pregnant,2016-03
112670,982000182237115,82.5,1/12/2011,22/03/2016,Pregnant,2016-03
112769,982000182236581,100.5,1/11/2011,22/03/2016,Pregnant,2016-03
121096,982123483751918,83.5,1/11/2012,22/03/2016,Pregnant,2016-03
121134,982123490247438,91.5,1/11/2012,22/03/2016,Pregnant,2016-03
121233,982123483751996,71.5,1/11/2012,22/03/2016,Pregnant,2016-03
121286,982123464234361,82,20/03/2012,22/03/2016,Pregnant,2016-03
131049,982123490108117,86,1/09/2013,22/03/2016,Pregnant,2016-03
131298,982123490247504,87,1/06/2013,22/03/2016,Pregnant,2016-03
131417,982123500507374,79,1/09/2013,22/03/2016,Pregnant,2016-03
131449,982123490304384,86.5,1/09/2013,22/03/2016,Pregnant,2016-03
131568,982123490304623,102,1/09/2013,22/03/2016,Pregnant,2016-03
131676,982123490247606,79.5,1/09/2013,22/03/2016,Pregnant,2016-03
131725,982123490247363,84.5,1/09/2013,22/03/2016,Pregnant,2016-03
131775,982123490247294,53.5,1/09/2013,22/03/2016,Pregnant,2016-03
131793,982123490248031,65.5,1/11/2013,22/03/2016,Pregnant,2016-03
141428,982123499659667,72,1/03/2014,22/03/2016,Pregnant,2016-03
141429,982123499659720,69.5,1/03/2014,22/03/2016,Pregnant,2016-03
141442,982123499664768,76,1/03/2014,22/03/2016,Pregnant,2016-03
141448,982123490248017,70.5,1/03/2014,22/03/2016,Pregnant,2016-03
141485,982123499665156,76.5,1/03/2014,22/03/2016,Pregnant,2016-03
141497,982123499659892,88,1/03/2014,22/03/2016,Pregnant,2016-03
141498,982123499659856,80.5,1/03/2014,22/03/2016,Pregnant,2016-03
141508,982123490247757,61.5,1/03/2014,22/03/2016,Pregnant,2016-03
141512,982123499658342,52,1/03/2014,22/03/2016,Pregnant,2016-03
141534,982123499665183,67.5,1/03/2014,22/03/2016,Pregnant,2016-03
141562,982123499659886,75,1/03/2014,22/03/2016,Pregnant,2016-03
141579,982123499659819,52.5,1/03/2014,22/03/2016,Pregnant,2016-03
141594,982123499660020,72.5,1/03/2014,22/03/2016,Pregnant,2016-03
141613,982123490247604,85,1/03/2014,22/03/2016,Pregnant,2016-03
141616,982123499660082,83.5,1/03/2014,22/03/2016,Pregnant,2016-03
141635,982123490247444,78.5,1/03/2014,22/03/2016,Pregnant,2016-03
141649,982123499665027,63,1/03/2014,22/03/2016,Pregnant,2016-03
141654,982123490349558,65,1/06/2014,22/03/2016,Pregnant,2016-03
141663,982123490349356,73,1/06/2014,22/03/2016,Pregnant,2016-03
141680,982123490349764,72,1/06/2014,22/03/2016,Pregnant,2016-03
142019,982123490349814,91.5,1/06/2014,22/03/2016,Pregnant,2016-03
142060,982123490349818,71.5,1/06/2014,22/03/2016,Pregnant,2016-03
142080,982123490349699,69.5,1/06/2014,22/03/2016,Pregnant,2016-03
142082,982123490349594,68.5,1/06/2014,22/03/2016,Pregnant,2016-03
142084,982123490349855,91,1/06/2014,22/03/2016,Pregnant,2016-03
142102,982123490349456,61.5,1/06/2014,22/03/2016,Pregnant,2016-03
142146,982123490349712,74.5,1/06/2014,22/03/2016,Pregnant,2016-03
142157,982123490350050,67,1/06/2014,22/03/2016,Pregnant,2016-03
142161,982123490349735,65,1/06/2014,22/03/2016,Pregnant,2016-03
142163,982123490349678,76.5,1/06/2014,22/03/2016,Pregnant,2016-03
149,982000134335378,98,28/03/2010,22/03/2016,Empty,2016-03
210,982000134318331,86.5,30/03/2010,22/03/2016,Empty,2016-03
368,982000134335291,73,18/03/2010,22/03/2016,Empty,2016-03
541,982123499665074,96.5,1/09/2010,22/03/2016,Empty,2016-03
551,982000154252192,104,1/09/2010,22/03/2016,Empty,2016-03
1106,982000180727790,83,1/03/2011,22/03/2016,Empty,2016-03
1125,982000162732456,87,16/03/2011,22/03/2016,Empty,2016-03
1336,982000180728236,116.5,1/03/2011,22/03/2016,Empty,2016-03
1881,982123490304385,118,22/09/2011,22/03/2016,Empty,2016-03
11023,982123465095809,63,8/08/1988,22/03/2016,Empty,2016-03
12337,982123464228292,94.5,11/03/2012,22/03/2016,Empty,2016-03
12353,982123464220987,84,13/03/2012,22/03/2016,Empty,2016-03
12425,982123464229049,73.5,25/03/2012,22/03/2016,Empty,2016-03
12508,982123464220477,76.5,1/04/2012,22/03/2016,Empty,2016-03
12586,982000180728266,90,1/01/2010,22/03/2016,Empty,2016-03
12746,982123464241300,101.5,7/09/2012,22/03/2016,Empty,2016-03
13038,982123462115788,128,18/02/2013,22/03/2016,Empty,2016-03
13215,982123462115807,86.5,3/03/2013,22/03/2016,Empty,2016-03
13247,982123462115856,72.5,4/03/2013,22/03/2016,Empty,2016-03
13307,982123465109195,87,5/03/2013,22/03/2016,Empty,2016-03
13475,982123462119535,86.5,20/03/2013,22/03/2016,Empty,2016-03
13540,982123490053093,96.5,16/06/2013,22/03/2016,Empty,2016-03
112712,982123462888555,77.5,1/12/2011,22/03/2016,Empty,2016-03
112744,982123462888820,75,1/12/2011,22/03/2016,Empty,2016-03
121098,982123483752080,94.5,1/11/2012,22/03/2016,Empty,2016-03
131040,982123490109371,68.5,1/09/2013,22/03/2016,Empty,2016-03
131704,982123490247456,73,1/09/2013,22/03/2016,Empty,2016-03
131710,982123490248060,44.5,1/09/2013,22/03/2016,Empty,2016-03
141451,982123499660025,47.5,1/03/2014,22/03/2016,Empty,2016-03
141531,982123499665190,52.5,1/03/2014,22/03/2016,Empty,2016-03
141572,982123499659270,63,1/03/2014,22/03/2016,Empty,2016-03
141589,982123490248092,75,1/03/2014,22/03/2016,Empty,2016-03
141641,982123490247713,56.5,1/03/2014,22/03/2016,Empty,2016-03
141667,982123490349510,60.5,1/06/2014,22/03/2016,Empty,2016-03
142104,982123490349865,62,1/06/2014,22/03/2016,Empty,2016-03
142154,982123490349501,72,1/06/2014,22/03/2016,Empty,2016-03
14738,982123500493245,71.5,1/11/2014,22/03/2016,Empty,2016-03
15301,982123500587070,69.5,1/03/2015,22/03/2016,Empty,2016-03
15313,982123500587398,45,1/03/2015,22/03/2016,Empty,2016-03
15317,982123500577132,46.5,1/03/2015,22/03/2016,Empty,2016-03
15323,982123500576864,59.5,1/03/2015,22/03/2016,Empty,2016-03
15336,982123500577266,54.5,1/03/2015,22/03/2016,Empty,2016-03
15340,982123500577109,45,1/03/2015,22/03/2016,Empty,2016-03
15350,982123500577176,64.5,1/03/2015,22/03/2016,Empty,2016-03
15352,982123500577019,48.5,1/03/2015,22/03/2016,Empty,2016-03
15358,982123500577041,57,1/03/2015,22/03/2016,Empty,2016-03
15381,982123500576705,58.5,1/03/2015,22/03/2016,Empty,2016-03
15390,982123500587651,53,1/03/2015,22/03/2016,Empty,2016-03
15391,982123500577112,57,1/03/2015,22/03/2016,Empty,2016-03
15394,982123500577277,43,1/03/2015,22/03/2016,Empty,2016-03
15411,982123500587481,55.5,1/03/2015,22/03/2016,Empty,2016-03
15421,982123500577217,51.5,1/03/2015,22/03/2016,Empty,2016-03
15422,982123500587653,62.5,1/03/2015,22/03/2016,Empty,2016-03
15428,982123500577330,69,1/03/2015,22/03/2016,Empty,2016-03
15432,982123500587820,48,1/03/2015,22/03/2016,Empty,2016-03
15464,982123500576710,57,1/03/2015,22/03/2016,Empty,2016-03
15470,982123500577289,43.5,1/03/2015,22/03/2016,Empty,2016-03
15474,982123500577769,61,1/03/2015,22/03/2016,Empty,2016-03
15480,982123500587787,43,1/03/2015,22/03/2016,Empty,2016-03
15482,982123500577325,65,1/03/2015,22/03/2016,Empty,2016-03
15484,982123490349956,39,NA,22/03/2016,Empty,2016-03
15485,982123500577615,55,1/03/2015,22/03/2016,Empty,2016-03
15487,982123500577139,51,1/03/2015,22/03/2016,Empty,2016-03
15497,982123500577789,45,1/03/2015,22/03/2016,Empty,2016-03
15509,982123500577031,54,1/03/2015,22/03/2016,Empty,2016-03
15511,982123500577352,51.5,1/03/2015,22/03/2016,Empty,2016-03
15518,982123500577776,49.5,1/03/2015,22/03/2016,Empty,2016-03
15523,982123500577187,50.5,1/03/2015,22/03/2016,Empty,2016-03
15530,982123500577073,56.5,1/03/2015,22/03/2016,Empty,2016-03
15531,982123500576854,45,1/03/2015,22/03/2016,Empty,2016-03
15577,982123500507016,40.5,1/06/2015,22/03/2016,Empty,2016-03
15586,982123500507581,39,1/06/2015,22/03/2016,Empty,2016-03
15590,982123500507487,33,1/06/2015,22/03/2016,Empty,2016-03
15591,982123500507472,49,1/06/2015,22/03/2016,Empty,2016-03
15592,982123500507687,41,1/06/2015,22/03/2016,Empty,2016-03
15593,982123500507122,52,1/06/2015,22/03/2016,Empty,2016-03
15596,982123500507483,49,1/06/2015,22/03/2016,Empty,2016-03
15597,982123500507783,40,1/06/2015,22/03/2016,Empty,2016-03
15600,982123500507697,40,1/06/2015,22/03/2016,Empty,2016-03
15610,982123500507498,49,1/06/2015,22/03/2016,Empty,2016-03
15614,982123500507702,43.5,1/06/2015,22/03/2016,Empty,2016-03
15616,982123487641755,38,1/06/2015,22/03/2016,Empty,2016-03
15617,982123500507333,44,1/06/2015,22/03/2016,Empty,2016-03
15618,982123500507522,42,1/06/2015,22/03/2016,Empty,2016-03
15619,982123500507066,44,1/06/2015,22/03/2016,Empty,2016-03
15620,982123490087218,38.5,1/06/2015,22/03/2016,Empty,2016-03
15626,982123500507200,43,1/06/2015,22/03/2016,Empty,2016-03
15630,982123487642114,44.5,1/06/2015,22/03/2016,Empty,2016-03
15631,982123500500304,44,1/06/2015,22/03/2016,Empty,2016-03
15637,982123500507137,44,1/06/2015,22/03/2016,Empty,2016-03
15640,982123500507252,41,1/06/2015,22/03/2016,Empty,2016-03
15643,982123500507620,44.5,1/06/2015,22/03/2016,Empty,2016-03
15645,982123500506965,42,1/06/2015,22/03/2016,Empty,2016-03
15650,982123500507164,37,1/06/2015,22/03/2016,Empty,2016-03
15651,982123500507726,39.5,1/06/2015,22/03/2016,Empty,2016-03
15652,982123500507771,47.5,1/06/2015,22/03/2016,Empty,2016-03
15654,982123500507768,40.5,1/06/2015,22/03/2016,Empty,2016-03
15655,982123500507468,44.5,1/06/2015,22/03/2016,Empty,2016-03
15656,982123500507284,40.5,1/06/2015,22/03/2016,Empty,2016-03
15657,982123500507222,34.5,1/06/2015,22/03/2016,Empty,2016-03
15658,982123500507785,39,1/09/2015,22/03/2016,Empty,2016-03
15659,982123500507540,44,1/06/2015,22/03/2016,Empty,2016-03
15662,982123490349431,37,1/06/2015,22/03/2016,Empty,2016-03
15665,982123500507367,39.5,1/06/2015,22/03/2016,Empty,2016-03
15671,982123500507267,38.5,1/06/2015,22/03/2016,Empty,2016-03
15672,982123487644282,46.5,1/06/2015,22/03/2016,Empty,2016-03
15674,982123500507312,45,1/06/2015,22/03/2016,Empty,2016-03
15681,982123487641410,60,1/06/2015,22/03/2016,Empty,2016-03
15682,982123487641948,52.5,1/06/2015,22/03/2016,Empty,2016-03
15683,982123500506949,42,1/06/2015,22/03/2016,Empty,2016-03
15685,982123490086961,44.5,1/06/2015,22/03/2016,Empty,2016-03
15687,982123500507508,45,1/06/2015,22/03/2016,Empty,2016-03
15689,982123500506956,45,1/06/2015,22/03/2016,Empty,2016-03
15690,982123500507127,43,1/06/2015,22/03/2016,Empty,2016-03
15691,982123500507559,46.5,1/06/2015,22/03/2016,Empty,2016-03
15695,982123500506842,53.5,1/06/2015,22/03/2016,Empty,2016-03
15696,982123500507334,45.5,1/06/2015,22/03/2016,Empty,2016-03
15704,982123500507160,46,1/06/2015,22/03/2016,Empty,2016-03
15706,982123500507763,57,1/06/2015,22/03/2016,Empty,2016-03
15707,982123500507165,41,1/06/2015,22/03/2016,Empty,2016-03
15711,982123500507211,52.5,1/06/2015,22/03/2016,Empty,2016-03
15715,982123490087216,49.5,1/06/2015,22/03/2016,Empty,2016-03
15719,982123500507017,42.5,1/06/2015,22/03/2016,Empty,2016-03
15720,982123490086855,46,1/06/2015,22/03/2016,Empty,2016-03
15725,982123500507490,45.5,1/06/2015,22/03/2016,Empty,2016-03
15729,982123500507103,40,1/06/2015,22/03/2016,Empty,2016-03
15730,982123500507758,44.5,1/06/2015,22/03/2016,Empty,2016-03
15731,982123500507341,45,1/06/2015,22/03/2016,Empty,2016-03
15732,982123500507250,51,1/06/2015,22/03/2016,Empty,2016-03
15739,982123500506870,44,1/06/2015,22/03/2016,Empty,2016-03
15743,982123500506940,44,1/06/2015,22/03/2016,Empty,2016-03
15749,982123500506969,40,1/06/2015,22/03/2016,Empty,2016-03
15750,982123500507331,54,1/06/2015,22/03/2016,Empty,2016-03
15754,982123487642056,39.5,1/06/2015,22/03/2016,Empty,2016-03
15755,982123500507759,46.5,1/06/2015,22/03/2016,Empty,2016-03
15757,982123490086854,50.5,1/06/2015,22/03/2016,Empty,2016-03
15759,982123500507717,42.5,1/06/2015,22/03/2016,Empty,2016-03
15760,982123500507615,39.5,1/06/2015,22/03/2016,Empty,2016-03
15762,982123500507180,40.5,1/06/2015,22/03/2016,Empty,2016-03
15763,982123500507167,36,1/06/2015,22/03/2016,Empty,2016-03
15764,982123490086829,48.5,1/06/2015,22/03/2016,Empty,2016-03
15766,982123500507708,45,1/06/2015,22/03/2016,Empty,2016-03
15767,982123500507044,42.5,1/06/2015,22/03/2016,Empty,2016-03
15768,982123500507816,40.5,1/06/2015,22/03/2016,Empty,2016-03
15769,982123500507000,47.5,1/06/2015,22/03/2016,Empty,2016-03
15770,982123500507145,38,1/06/2015,22/03/2016,Empty,2016-03
15771,982123500507033,47.5,1/06/2015,22/03/2016,Empty,2016-03
15774,982123500507216,42.5,1/06/2015,22/03/2016,Empty,2016-03
15781,982123500507571,42.5,1/06/2015,22/03/2016,Empty,2016-03
15785,982123500507396,49.5,1/06/2015,22/03/2016,Empty,2016-03
15793,982123500507223,39,1/06/2015,22/03/2016,Empty,2016-03
15795,982123500500517,45,1/06/2015,22/03/2016,Empty,2016-03
15796,982123500506903,40.5,1/06/2015,22/03/2016,Empty,2016-03
15801,982123500507285,46,1/06/2015,22/03/2016,Empty,2016-03
15803,982123500507489,40.5,1/06/2015,22/03/2016,Empty,2016-03
15807,982123500507586,43.5,1/06/2015,22/03/2016,Empty,2016-03
15809,982123500507723,48,1/06/2015,22/03/2016,Empty,2016-03
15810,982123500507027,43,1/06/2015,22/03/2016,Empty,2016-03
131765,982123490247270,102.5,1/09/2013,22/03/2016,Empty,2016-03
141502,982123499659525,49.5,1/03/2014,22/03/2016,Empty,2016-03
141584,982123490247462,77,1/03/2014,22/03/2016,Empty,2016-03
141665,982123490350003,75.5,1/06/2014,22/03/2016,Empty,2016-03
141690,982123490349705,85,1/06/2014,22/03/2016,Empty,2016-03
141698,982123490349853,81,1/06/2014,22/03/2016,Empty,2016-03
142027,982123490349979,85.5,1/06/2014,22/03/2016,Empty,2016-03
142064,982123490349483,82,1/06/2014,22/03/2016,Empty,2016-03
142117,982123490349625,51,1/06/2014,22/03/2016,Empty,2016-03
142120,982123490349414,72,1/06/2014,22/03/2016,Empty,2016-03
142169,982123500492996,73,1/09/2014,22/03/2016,Empty,2016-03
142176,982123500493048,70,1/09/2014,22/03/2016,Empty,2016-03
142182,982123500492958,80,1/09/2014,22/03/2016,Empty,2016-03
142203,982123500495256,60.5,1/09/2014,22/03/2016,Empty,2016-03
142289,982123500495251,62.5,1/09/2014,22/03/2016,Empty,2016-03
142312,982123500492959,64,1/09/2014,22/03/2016,Empty,2016-03
142384,982123500492606,65,1/09/2014,22/03/2016,Empty,2016-03
142405,982123500494452,84,1/09/2014,22/03/2016,Empty,2016-03
142445,982123500494436,89,1/09/2014,22/03/2016,Empty,2016-03
142480,982123500493269,72,1/09/2014,22/03/2016,Empty,2016-03
142512,982123500495232,64,1/09/2014,22/03/2016,Empty,2016-03
142529,982123500494928,48.5,1/11/2014,22/03/2016,Empty,2016-03
142543,982123500546676,63,1/11/2014,22/03/2016,Empty,2016-03
142547,982123500499374,61.5,1/11/2014,22/03/2016,Empty,2016-03
142567,982123500494691,73,1/11/2014,22/03/2016,Empty,2016-03
142583,982123500544676,59,1/11/2014,22/03/2016,Empty,2016-03
142587,982123500552584,45,1/11/2014,22/03/2016,Empty,2016-03
142588,982123500496851,73.5,1/11/2014,22/03/2016,Empty,2016-03
142592,982123500499143,66,1/11/2014,22/03/2016,Empty,2016-03
142603,982123500499364,69,1/11/2014,22/03/2016,Empty,2016-03
142615,982123500496362,63,1/11/2014,22/03/2016,Empty,2016-03
142655,982123500488437,60.5,1/11/2014,22/03/2016,Empty,2016-03
142686,982123500545248,71,1/11/2014,22/03/2016,Empty,2016-03
142694,982123500545391,72,1/11/2014,22/03/2016,Empty,2016-03
142702,982123500544653,60.5,1/11/2014,22/03/2016,Empty,2016-03
142708,982123500551992,51,1/11/2014,22/03/2016,Empty,2016-03
142712,982123500496457,53.5,1/11/2014,22/03/2016,Empty,2016-03
142719,982123500489090,61,1/11/2014,22/03/2016,Empty,2016-03
142729,982123500490243,57,1/11/2014,22/03/2016,Empty,2016-03
142735,982123500488407,58,1/11/2014,22/03/2016,Empty,2016-03
142749,982123500546346,70.5,1/11/2014,22/03/2016,Empty,2016-03
142751,982123500546117,87,1/11/2014,22/03/2016,Empty,2016-03
142929,982123500494637,66,1/11/2014,22/03/2016,Empty,2016-03
151143,982123490091253,62,1/03/2015,22/03/2016,Empty,2016-03
151160,982123500576963,41.5,1/03/2015,22/03/2016,Empty,2016-03
151164,982123500577239,37,1/03/2015,22/03/2016,Empty,2016-03
151170,982123500581489,52.5,1/03/2015,22/03/2016,Empty,2016-03
151179,982123500577254,62.5,1/03/2015,22/03/2016,Empty,2016-03
153401,982123500586704,64.5,1/04/2015,22/03/2016,Empty,2016-03
153402,982123500586423,67,1/04/2015,22/03/2016,Empty,2016-03
153405,982123500586393,52,1/04/2015,22/03/2016,Empty,2016-03
153406,982123500586131,60.5,1/04/2015,22/03/2016,Empty,2016-03
153407,982123500586825,40,1/06/2015,22/03/2016,Empty,2016-03
153408,982123500586947,43,1/04/2015,22/03/2016,Empty,2016-03
153414,982123500586050,52.5,1/06/2015,22/03/2016,Empty,2016-03
153419,982123500586551,46,1/04/2015,22/03/2016,Empty,2016-03
153421,982123500586874,58,1/06/2015,22/03/2016,Empty,2016-03
153423,982123500585959,45.5,1/04/2015,22/03/2016,Empty,2016-03
153428,982123500586842,51,1/04/2015,22/03/2016,Empty,2016-03
153431,982123500586049,50.5,1/07/2015,22/03/2016,Empty,2016-03
153435,982123500586938,58.5,1/04/2015,22/03/2016,Empty,2016-03
153436,982123500586477,43.5,1/07/2015,22/03/2016,Empty,2016-03
153441,982123500586556,51.5,1/04/2015,22/03/2016,Empty,2016-03
153442,982123500586013,51,1/04/2015,22/03/2016,Empty,2016-03
153443,982123500586424,57.5,1/04/2015,22/03/2016,Empty,2016-03
153444,982123500586738,53,1/06/2015,22/03/2016,Empty,2016-03
153446,982123500586017,61.5,1/04/2015,22/03/2016,Empty,2016-03
153449,982123500586784,44,1/04/2015,22/03/2016,Empty,2016-03
153451,982123500585951,51.5,1/04/2015,22/03/2016,Empty,2016-03
153452,982123500586252,47.5,1/04/2015,22/03/2016,Empty,2016-03
153453,982123500586376,49,1/04/2015,22/03/2016,Empty,2016-03
153457,982123500586004,56.5,1/04/2015,22/03/2016,Empty,2016-03
153459,982123500586879,47.5,1/07/2015,22/03/2016,Empty,2016-03
153463,982123500585954,63.5,1/04/2015,22/03/2016,Empty,2016-03
153469,982123500586508,46.5,1/04/2015,22/03/2016,Empty,2016-03
153470,982123500586039,65,1/04/2015,22/03/2016,Empty,2016-03
153471,982123500586080,36,1/04/2015,22/03/2016,Empty,2016-03
153472,982123500586026,50.5,1/04/2015,22/03/2016,Empty,2016-03
153481,982123500586802,40,1/04/2015,22/03/2016,Empty,2016-03
153482,982123516187167,61.5,1/04/2015,22/03/2016,Empty,2016-03
153486,982123500586337,60,1/04/2015,22/03/2016,Empty,2016-03
153488,982123517529110,58,1/04/2015,22/03/2016,Empty,2016-03
153491,982123517529081,60,1/04/2015,22/03/2016,Empty,2016-03
153497,982123517529080,49,1/06/2015,22/03/2016,Empty,2016-03
153502,982123517529090,50,1/07/2015,22/03/2016,Empty,2016-03
153504,982123517529099,60,1/04/2015,22/03/2016,Empty,2016-03
153505,982123517529086,61.5,1/04/2015,22/03/2016,Empty,2016-03
153507,982123517529114,44.5,1/07/2015,22/03/2016,Empty,2016-03
153511,982123517529091,65.5,1/04/2015,22/03/2016,Empty,2016-03
153513,982123517529115,55.5,NA,22/03/2016,Empty,2016-03
153517,982123517529102,43.5,1/06/2015,22/03/2016,Empty,2016-03
153521,982123517529079,53,1/04/2015,22/03/2016,Empty,2016-03
153522,982123517529113,50.5,1/07/2015,22/03/2016,Empty,2016-03
153533,982123517529145,42.5,1/07/2015,22/03/2016,Empty,2016-03
153537,982123517529159,54,1/04/2015,22/03/2016,Empty,2016-03
153544,982123517529144,53.5,1/04/2015,22/03/2016,Empty,2016-03
153546,982123517529163,55.5,1/04/2015,22/03/2016,Empty,2016-03
153547,982123517529151,47.5,1/04/2015,22/03/2016,Empty,2016-03
153552,982123490087100,42,1/06/2015,22/03/2016,Empty,2016-03
153573,982123516186590,42,1/09/2015,22/03/2016,Empty,2016-03
153582,982123490086775,51.5,1/09/2015,22/03/2016,Empty,2016-03
,982123500507412,42.5,NA,22/03/2016,Empty,2016-03
13016,982123465108851,65.5,17/02/2013,22/03/2016,Empty,2016-03
15733,982123500507282,53,1/06/2015,22/03/2016,Empty,2016-03
131663,982123490247676,93.5,1/09/2013,22/03/2016,Empty,2016-03
12323,982123464227661,75,10/03/2012,22/03/2016,Empty,2016-03
13226,982123490052357,70,3/03/2013,22/03/2016,Empty,2016-03
20233,982000154252895,86.5,NA,22/03/2016,Empty,2016-03
20319,982000162732335,108,NA,22/03/2016,Empty,2016-03
